咸開四平添溪	khem
咸開四平添見	kem
咸開四平添匣	ghem
咸開四平添泥	nem
咸開四平添曉	hem
咸開二平咸匣	ghrem
咸開二平咸見	krem
咸開二平咸生	srem
咸開二平咸影	qrem
咸開二平咸疑	ngrem
咸開二平咸曉	hrem
咸開二平咸知	trem
咸開二平咸孃	nrem
咸開二平咸崇	zrem
咸開二平咸溪	khrem
咸開二平銜匣	ghram
咸開二平銜崇	zram
咸開二平銜疑	ngram
咸開二平銜初	chram
咸開二平銜生	sram
咸開二平銜見	kram
咸開二平銜並	bram
咸開二平銜溪	khram
咸開三平嚴疑	ngiam
咸開三平嚴曉	hiam
咸開三平嚴影	qiam
咸開三平嚴溪	khiam
咸合三平凡並	byam
咸合三平凡滂	phyam
通開一上東端	tungx
通開一上東明	mungx
通開一上東溪	khungx
通開一上東心	sungx
通開一上東透	thungx
通開一上東精	cungx
通開一上東匣	ghungx
通開一上東影	qungx
通開一上東泥	nungx
通開一上東幫	pungx
通開一上東來	lungx
通開一上東曉	hungx
通開一上東定	dungx
通開一上東並	bungx
通開三上鍾章	cjyungx
通開三上鍾徹	thryungx
通開三上鍾來	lyungx
通開三上鍾影	qyungx
通開三上鍾日	njyungx
通開三上鍾澄	dryungx
通開三上鍾知	tryungx
通開三上鍾並	byungx
通開三上鍾滂	phyungx
通開三上鍾以	jyungx
通開三上鍾溪	khyungx
通開三上鍾常	zjyungx
通開三上鍾見	kyungx
通開三上鍾心	syungx
通開三上鍾曉	hyungx
通開三上鍾幫	pyungx
通開一上冬端	tuungx
通開一上冬明	muungx
通開三上鍾羣	gyungx
通開三上鍾昌	chjyungx
通開三上鍾章	cjyungx
通開三上鍾精	cyungx
江開二上江見	krungx
江開二上江並	brungx
江開二上江影	qrungx
江開二上江明	mrungx
江開二上江匣	ghrungx
江開二上江幫	prungx
江開二上江曉	hrungx
止開三上支章	cjex
止開三上支常	zjex
止開三上支明B	miex
止開三上支幫B	piex
止開三上支並B	biex
止合三上支曉B	hyex
止合三上支影B	qyex
止合三上支溪B	khyex
止合三上支見B	kyex
止合三上支心	syex
止合三上支來	lyex
止開三上支羣B	giex
止開三上支影B	qiex
止開三上支見B	kiex
止開三上支溪B	khiex
止開三上支疑B	ngiex
止合三上支云	yex
止合三上支精	cyex
止合三上支日	njyex
止開三上支清	chiex
止開三上支澄	driex
止開三上支心	siex
止開三上支以	jex
止開三上支來	liex
止開三上支生	sriex
止開三上支幫A	pjex
止開三上支日	njex
止開三上支明A	mjex
止開三上支並A	bjex
止開三上支昌	chjex
止開三上支書	sjex
止開三上支精	ciex
止合三上支章	cjyex
止合三上支初	chryex
止合三上支邪	zsyex
止開三上支船	zsjex
止開三上支莊	criex
止開三上支滂B	phiex
止開三上支滂A	phjex
止合三上支以	jyex
止合三上支從	zyex
止合三上支溪A	khjyex
止開三上支孃	nriex
止合三上支疑B	ngyex
止合三上支羣B	gyex
止開三上支徹	thriex
止開三上支知	triex
止開三上支曉B	hiex
止開三上支溪A	khjex
止合三上支常	zjyex
止開三上支見A	kjex
止開三上脂章	cjiix
止開三上脂常	zjiix
止開三上脂明B	miix
止開三上脂幫B	piix
止開三上脂邪	zsiix
止開三上脂見A	kjiix
止開三上脂精	ciix
止開三上脂幫A	pjiix
止合三上脂見B	kyix
止合三上脂云	yix
止開三上脂書	sjiix
止開三上脂澄	driix
止開三上脂心	siix
止開三上脂並A	bjiix
止開三上脂來	liix
止合三上脂書	sjyix
止合三上脂來	lyix
止合三上脂羣A	gjyix
止合三上脂清	chyix
止開三上脂孃	nriix
止合三上脂見A	kjyix
止開三上脂並B	biix
止合三上脂從	zyix
止開三上脂滂B	phiix
止合三上脂日	njyix
止合三上脂以	jyix
止開三上脂影A	qjiix
止合三上脂精	cyix
止開三上脂知	triix
止開三上脂徹	thriix
止開三上脂章	cjiix
止合三上脂曉A	hjyix
止合三上脂羣B	gyix
止開三上脂羣A	gjiix
止合三上脂溪B	khyix
止開三上之章	cjix
止開三上之常	zjix
止開三上之知	trix
止開三上之曉	hix
止開三上之見	kix
止開三上之以	jix
止開三上之邪	zsix
止開三上之生	srix
止開三上之日	njix
止開三上之來	lix
止開三上之心	six
止開三上之書	sjix
止開三上之澄	drix
止開三上之溪	khix
止開三上之崇	zrix
止開三上之俟	zsrix
止開三上之精	cix
止開三上之云	ix
止開三上之疑	ngix
止開三上之昌	chjix
止開三上之徹	thrix
止開三上之初	chrix
止開三上之莊	crix
止開三上之影	qix
止開三上之孃	nrix
止合三上微明	myoix
止開三上微影	qioix
止開三上微溪	khioix
止開三上微見	kioix
止合三上微滂	phyoix
止合三上微幫	pyoix
止合三上微云	yoix
止合三上微見	kyoix
止合三上微曉	hyoix
止開三上微疑	ngioix
止開三上微曉	hioix
止合三上微影	qyoix
止合三上微並	byoix
遇開三上魚疑	ngiox
遇開三上魚來	liox
遇開三上魚澄	driox
遇開三上魚以	jox
遇開三上魚章	cjox
遇開三上魚日	njox
遇開三上魚書	sjox
遇開三上魚昌	chjox
遇開三上魚知	triox
遇開三上魚心	siox
遇開三上魚徹	thriox
遇開三上魚孃	nriox
遇開三上魚曉	hiox
遇開三上魚羣	giox
遇開三上魚生	sriox
遇開三上魚初	chriox
遇開三上魚莊	criox
遇開三上魚崇	zriox
遇開三上魚從	ziox
遇開三上魚影	qiox
遇開三上魚見	kiox
遇開三上魚邪	zsiox
遇開三上魚溪	khiox
遇開三上魚船	zsjox
遇開三上魚常	zjox
遇開三上魚清	chiox
遇開三上魚精	ciox
遇合三上虞疑	ngyox
遇合三上虞云	yox
遇合三上虞從	zyox
遇合三上虞幫	pyox
遇合三上虞明	myox
遇合三上虞並	byox
遇合三上虞滂	phyox
遇合三上虞澄	dryox
遇合三上虞曉	hyox
遇合三上虞常	zjyox
遇合三上虞以	jyox
遇合三上虞章	cjyox
遇合三上虞影	qyox
遇合三上虞溪	khyox
遇合三上虞知	tryox
遇合三上虞日	njyox
遇合三上虞羣	gyox
遇合三上虞生	sryox
遇合三上虞見	kyox
遇合三上虞清	chyox
遇合三上虞來	lyox
遇合三上虞心	syox
遇合三上虞崇	zryox
遇開一上模明	mox
遇開一上模透	thox
遇開一上模定	dox
遇開一上模來	lox
遇開一上模清	chox
遇開一上模端	tox
遇開一上模見	kox
遇開一上模疑	ngox
遇開一上模並	box
遇開一上模從	zox
遇開一上模精	cox
遇開一上模曉	hox
遇開一上模影	qox
遇開一上模溪	khox
遇開一上模泥	nox
遇開一上模匣	ghox
遇開一上模滂	phox
遇開一上模幫	pox
蟹開四上齊從	zex
蟹開四上齊來	lex
蟹開四上齊透	thex
蟹開四上齊滂	phex
蟹開四上齊精	cex
蟹開四上齊端	tex
蟹開四上齊定	dex
蟹開四上齊泥	nex
蟹開四上齊心	sex
蟹開四上齊清	chex
蟹開四上齊溪	khex
蟹開四上齊曉	hex
蟹開四上齊明	mex
蟹開四上齊並	bex
蟹開四上齊影	qex
蟹開四上齊疑	ngex
蟹開四上齊幫	pex
蟹開二上佳匣	ghrex
蟹開二上佳明	mrex
蟹開二上佳溪	khrex
蟹開二上佳澄	drex
蟹開二上佳孃	nrex
蟹開二上佳並	brex
蟹開二上佳影	qrex
蟹開二上佳幫	prex
蟹開二上佳見	krex
蟹開二上佳生	srex
蟹合二上佳見	kruex
蟹合二上佳澄	druex
蟹合二上佳匣	ghruex
蟹合二上佳曉	hruex
蟹開二上佳羣	grex
蟹開二上皆匣	ghraix
蟹開二上皆溪	khraix
蟹開二上皆疑	ngraix
蟹開二上皆影	qraix
蟹合一上灰曉	huaix
蟹合一上灰影	quaix
蟹合一上灰來	luaix
蟹合一上灰定	duaix
蟹合一上灰從	zuaix
蟹合一上灰明	muaix
蟹合一上灰透	thuaix
蟹合一上灰匣	ghuaix
蟹合一上灰溪	khuaix
蟹合一上灰端	tuaix
蟹合一上灰泥	nuaix
蟹合一上灰知	tr'uaix
蟹合一上灰疑	nguaix
蟹合一上灰清	chuaix
蟹合一上灰並	buaix
蟹合一上灰精	cuaix
蟹合一上灰云	i'uaix
蟹開一上咍曉	haix
蟹開一上咍溪	khaix
蟹開一上咍精	caix
蟹開一上咍定	daix
蟹開一上咍泥	naix
蟹開一上咍見	kaix
蟹開一上咍匣	ghaix
蟹開一上咍滂	phaix
蟹開一上咍清	chaix
蟹開一上咍昌	chj'aix
蟹開一上咍端	taix
蟹開一上咍明	maix
蟹開一上咍從	zaix
蟹開一上咍滂	phaix
蟹開一上咍影	qaix
蟹開一上咍以	j'aix
蟹開一上咍透	thaix
蟹開一上咍日	nj'aix
蟹開一上咍來	laix
蟹開一上咍以	j'aix
蟹開一上咍並	baix
臻開三上眞章	cjinx
臻開三上眞徹	thrinx
臻開三上眞常	zjinx
臻開三上眞日	njinx
臻開三上眞書	sjinx
臻開三上眞來	linx
臻開三上眞澄	drinx
臻開三上眞見A	kjinx
臻開三上眞從	zinx
臻開三上眞精	cinx
臻開三上眞並A	bjinx
臻開三上眞疑A	ngjinx
臻開三上眞清	chinx
臻合三上眞羣B	gynx
臻開三上眞以	jinx
臻開三上眞明B	minx
臻開三上眞明A	mjinx
臻合三上眞云	ynx
臻合三上諄章	cjynx
臻合三上諄以	jynx
臻合三上諄心	synx
臻合三上諄日	njynx
臻合三上諄昌	chjynx
臻合三上諄船	zsjynx
臻合三上諄徹	thrynx
臻合三上諄來	lynx
臻合三上諄日	njynx
臻合三上諄溪	khjynx
臻開三上眞溪A	khjinx
臻合三上諄書	sjynx
臻開三上眞曉A	hjinx
臻開三上眞崇	zrinx
臻開三上眞知	trinx
臻合三上文明	myonx
臻合三上文幫	pyonx
臻合三上文並	byonx
臻合三上文滂	phyonx
臻合三上文影	qyonx
臻合三上文疑	ngyonx
臻合三上文云	yonx
臻合三上文溪	khyonx
臻開三上欣影	qionx
臻開三上欣見	kionx
臻開三上臻莊	crinx
臻開三上欣溪	khionx
臻開三上欣羣	gionx
臻開三上臻初	chrinx
臻開三上欣疑	ngionx
臻開三上欣曉	hionx
臻合三上元疑	ngyanx
臻合三上元云	yanx
臻開三上元影	qianx
臻開三上元見	kianx
臻開三上元羣	gianx
臻開三上元溪	khianx
臻開三上元疑	ngianx
臻開三上元曉	hianx
臻合三上元明	myanx
臻合三上元幫	pyanx
臻合三上元羣	gyanx
臻合三上元影	qyanx
臻合三上元溪	khyanx
臻合三上元曉	hyanx
臻合三上元並	byanx
臻合一上魂匣	ghuonx
臻合一上魂滂	phuonx
臻合一上魂清	chuonx
臻合一上魂幫	puonx
臻合一上魂心	suonx
臻合一上魂精	cuonx
臻合一上魂影	quonx
臻合一上魂定	duonx
臻合一上魂從	zuonx
臻合一上魂見	kuonx
臻合一上魂透	thuonx
臻合一上魂溪	khuonx
臻合一上魂來	luonx
臻合一上魂並	buonx
臻合一上魂明	muonx
臻合一上魂泥	nuonx
臻合一上魂曉	huonx
臻開一上痕匣	ghonx
臻開一上痕溪	khonx
臻開一上痕見	konx
山開一上寒匣	ghanx
山開一上寒端	tanx
山開一上寒透	thanx
山開一上寒心	sanx
山開一上寒定	danx
山開一上寒從	zanx
山開一上寒見	kanx
山開一上寒來	lanx
山開一上寒溪	khanx
山開一上寒曉	hanx
山開一上寒精	canx
山合一上桓匣	ghuanx
山合一上桓端	tuanx
山合一上桓影	quanx
山合一上桓透	thuanx
山合一上桓心	suanx
山合一上桓見	kuanx
山合一上桓來	luanx
山合一上桓溪	khuanx
山合一上桓泥	nuanx
山合一上桓精	cuanx
山合一上桓並	buanx
山合一上桓明	muanx
山合一上桓幫	puanx
山合一上桓邪	zsuanx
山合一上桓定	duanx
山開一上寒泥	nanx
山合一上桓滂	phuanx
山開二上刪生	sranx
山合二上刪影	qruanx
山開二上刪幫	pranx
山開二上刪莊	cranx
山開二上刪孃	nranx
山開二上刪匣	ghranx
山合二上刪匣	ghruanx
山開二上刪並	branx
山開二上刪明	mranx
山開二上刪崇	zranx
山開二上刪疑	ngranx
山開二上刪初	chranx
山開二上刪滂	phranx
山合二上刪崇	zruanx
山開二上山生	srenx
山開二上山匣	ghrenx
山開二上山明	mrenx
山開二上山見	krenx
山開二上山初	chrenx
山開二上山崇	zrenx
山開二上山疑	ngrenx
山開二上山莊	crenx
山合二上山初	chruenx
山開二上山溪	khrenx
山開四上先心	senx
山開四上先透	thenx
山開四上先端	tenx
山開四上先影	qenx
山開四上先定	denx
山開四上先見	kenx
山開四上先匣	ghenx
山開四上先曉	henx
山開四上先明	menx
山開四上先泥	nenx
山開四上先幫	penx
山合四上先匣	ghuenx
山合四上先見	kuenx
山開四上先並	benx
山合四上先溪	khuenx
山開四上先溪	khenx
山開四上先疑	ngenx
山開三上仙心	sienx
山開三上仙以	jenx
山開三上仙從	zienx
山開三上仙知	trienx
山開三上仙章	cjenx
山開三上仙孃	nrienx
山開三上仙清	chienx
山開三上仙昌	chjenx
山開三上仙溪A	khjenx
山開三上仙見B	kienx
山開三上仙常	zjenx
山開三上仙精	cienx
山開三上仙日	njenx
山開三上仙邪	zsienx
山開三上仙來	lienx
山開三上仙疑B	ngienx
山開三上仙羣B	gienx
山開三上仙並B	bienx
山開三上仙明A	mjenx
山開三上仙幫A	pjenx
山合三上仙精	cyenx
山合三上仙從	zyenx
山開三上仙幫B	pienx
山合三上仙以	jyenx
山合三上仙來	lyenx
山合三上仙知	tryenx
山合三上仙見B	kyenx
山合三上仙羣B	gyenx
山合三上仙日	njyenx
山合三上仙昌	chjyenx
山合三上仙常	zjyenx
山合三上仙澄	dryenx
山合三上仙章	cjyenx
山合三上仙心	syenx
山合三上仙崇	zryenx
山合三上仙羣A	gjyenx
山合三上仙曉A	hjyenx
山開三上仙並A	bjenx
山開三上仙明B	mienx
山開三上仙徹	thrienx
山開三上仙滂B	phienx
山開三上仙書	sjenx
山開三上仙影B	qienx
山開三上仙澄	drienx
山開三上仙崇	zrienx
效開四上蕭心	seux
效開四上蕭見	keux
效開四上蕭端	teux
效開四上蕭來	leux
效開四上蕭透	theux
效開四上蕭曉	heux
效開四上蕭影	qeux
效開四上蕭泥	neux
效開四上蕭匣	gheux
效開四上蕭定	deux
效開四上蕭溪	kheux
效開四上蕭精	ceux
效開三上宵心	sieux
效開三上宵澄	drieux
效開三上宵章	cjeux
效開三上宵影B	qieux
效開三上宵徹	thrieux
效開三上宵書	sjeux
效開三上宵日	njeux
效開三上宵並A	bjeux
效開三上宵昌	chjeux
效開三上宵滂A	phjeux
效開三上宵明A	mjeux
效開三上宵常	zjeux
效開三上宵見B	kieux
效開三上宵幫B	pieux
效開三上宵幫A	pjeux
效開三上宵並B	bieux
效開三上宵以	jeux
效開三上宵清	chieux
效開三上宵精	cieux
效開三上宵羣B	gieux
效開三上宵來	lieux
效開三上宵滂B	phieux
效開三上宵影A	qjeux
效開二上肴溪	khraux
效開二上肴匣	ghraux
效開二上肴幫	praux
效開二上肴孃	nraux
效開二上肴明	mraux
效開二上肴見	kraux
效開二上肴莊	craux
效開二上肴影	qraux
效開二上肴並	braux
效開二上肴疑	ngraux
效開二上肴崇	zraux
效開二上肴初	chraux
效開二上肴知	traux
效開二上肴生	sraux
效開一上豪匣	ghaux
效開一上豪並	baux
效開一上豪來	laux
效開一上豪透	thaux
效開一上豪定	daux
效開一上豪泥	naux
效開一上豪心	saux
效開一上豪端	taux
效開一上豪清	chaux
效開一上豪精	caux
效開一上豪從	zaux
效開一上豪見	kaux
效開一上豪曉	haux
效開一上豪明	maux
效開一上豪幫	paux
效開一上豪影	qaux
效開一上豪溪	khaux
效開一上豪疑	ngaux
果開一上歌見	kax
果開一上歌清	chax
果開一上歌端	tax
果開一上歌心	sax
果開一上歌定	dax
果開一上歌疑	ngax
果開一上歌透	thax
果開一上歌來	lax
果開一上歌泥	nax
果開一上歌匣	ghax
果開一上歌曉	hax
果開一上歌溪	khax
果開一上歌影	qax
果開一上歌精	cax
果合一上戈見	kuax
果合一上戈端	tuax
果合一上戈心	suax
果合一上戈定	duax
果合一上戈透	thuax
果合一上戈明	muax
果合一上戈從	zuax
果合一上戈疑	nguax
果合一上戈來	luax
果合一上戈影	quax
果合一上戈泥	nuax
果合一上戈幫	puax
果合一上戈滂	phuax
果合一上戈匣	ghuax
果合一上戈曉	huax
果合一上戈溪	khuax
果開一上歌並	bax
果合一上戈清	chuax
果合一上戈精	cuax
假開二上麻明	mrax
假開三上麻章	cjax
假開三上麻以	jax
假開二上麻疑	ngrax
假開二上麻見	krax
假開二上麻生	srax
假開二上麻影	qrax
假開三上麻邪	zsiax
假開二上麻匣	ghrax
假開三上麻心	siax
果合三上戈精	cyax
假開三上麻明	mjax
假開三上麻清	chiax
假開二上麻曉	hrax
假開三上麻常	zjax
假開二上麻溪	khrax
假開二上麻並	brax
假開三上麻書	sjax
假開三上麻精	ciax
假開二上麻幫	prax
假合二上麻匣	ghruax
假合二上麻見	kruax
假合二上麻疑	ngruax
假開三上麻日	njax
假開二上麻莊	crax
假開二上麻知	trax
假開二上麻崇	zrax
假開三上麻昌	chjax
假開二上麻知	trax
假開二上麻孃	nrax
假合二上麻溪	khruax
假合二上麻初	chruax
假合二上麻徹	thruax
假合二上麻生	sruax
假開二上麻徹	thrax
假開二上麻來	lrax
宕開三上陽以	jangx
宕開三上陽邪	zsiangx
宕開三上陽精	ciangx
宕開三上陽來	liangx
宕開三上陽影	qiangx
宕開三上陽羣	giangx
宕開三上陽疑	ngiangx
宕開三上陽初	chriangx
宕開三上陽心	siangx
宕開三上陽章	cjangx
宕開三上陽生	sriangx
宕開三上陽曉	hiangx
宕開三上陽昌	chjangx
宕開三上陽見	kiangx
宕開三上陽澄	driangx
宕開三上陽徹	thriangx
宕合三上陽見	kyangx
宕開三上陽日	njangx
宕開三上陽書	sjangx
宕合三上陽滂	phyangx
宕合三上陽明	myangx
宕合三上陽幫	pyangx
宕合三上陽影	qyangx
宕合三上陽云	yangx
宕合三上陽曉	hyangx
宕開三上陽清	chiangx
宕開三上陽知	triangx
宕開三上陽常	zjangx
宕合三上陽羣	gyangx
宕合三上陽見	kyangx
宕合三上陽並	byangx
宕開三上陽初	chriangx
宕開一上唐定	dangx
宕開一上唐心	sangx
宕合一上唐見	kuangx
宕開一上唐幫	pangx
宕開一上唐精	cangx
宕開一上唐泥	nangx
宕開一上唐匣	ghangx
宕開一上唐透	thangx
宕開一上唐明	mangx
宕開一上唐端	tangx
宕開一上唐來	langx
宕開一上唐影	qangx
宕開一上唐溪	khangx
宕合一上唐影	quangx
宕合一上唐匣	ghuangx
宕開一上唐滂	phangx
宕合一上唐曉	huangx
宕開一上唐見	kangx
宕開一上唐疑	ngangx
宕開一上唐從	zangx
宕開一上唐清	changx
宕開一上唐曉	hangx
宕合一上唐溪	khuangx
梗開二上庚見	krangx
梗開三上庚幫	piengx
梗開三上庚見	kiengx
梗開三上庚影	qiengx
梗開三上庚生	sriengx
梗合三上庚云	yengx
梗合三上庚曉	hyengx
梗開三上庚明	miengx
梗合三上庚見	kyengx
梗開二上庚匣	ghrangx
梗開二上庚明	mrangx
梗合二上庚見	kruangx
梗開二上庚幫	prangx
梗開二上庚知	trangx
梗開二上庚澄	drangx
梗合二上庚影	qruangx
梗開二上庚端	t'rangx
梗開二上庚來	lrangx
梗合二上庚匣	ghruangx
梗開二上庚並	brangx
梗合二上庚溪	khruangx
梗開二上庚孃	nrangx
梗開二上耕見	krengx
梗開二上耕明	mrengx
梗開二上耕匣	ghrengx
梗開二上耕並	brengx
梗開二上耕滂	phrengx
梗開三上清從	ziengx
梗開三上清章	cjengx
梗開三上清徹	thriengx
梗開三上清以	jengx
梗開三上清羣	gjengx
梗合三上清以	jyengx
梗開三上清來	liengx
梗開三上清見	kjengx
梗開三上清幫	pjengx
梗合三上清溪	khjyengx
梗開三上清精	ciengx
梗開三上清影	qjengx
梗開三上清清	chiengx
梗開三上清心	siengx
梗開三上清明	mjengx
梗開三上清澄	driengx
梗合四上青匣	ghuengx
梗合四上青見	kuengx
梗開四上青明	mengx
梗開四上青端	tengx
梗開四上青定	dengx
梗開四上青透	thengx
梗開四上青從	zengx
梗合四上青影	quengx
梗開四上青溪	khengx
梗開四上青泥	nengx
梗開四上青匣	ghengx
梗開四上青心	sengx
梗開四上青幫	pengx
梗合四上青溪	khuengx
梗開四上青見	kengx
梗開四上青滂	phengx
梗開四上青影	qengx
梗開四上青來	lengx
梗開四上青並	bengx
梗合四上青曉	huengx
梗開四上青疑	ngengx
曾開三上蒸章	cjingx
曾開三上蒸徹	thringx
曾開三上蒸羣	gingx
曾開三上蒸生	sringx
曾開一上登端	tongx
曾開一上登滂	phongx
曾開一上登溪	khongx
曾開一上登泥	nongx
流開三上尤云	iux
流開三上尤來	liux
流開三上尤孃	nriux
流開三上尤徹	thriux
流開三上尤知	triux
流開三上尤曉	hiux
流開三上尤見	kiux
流開三上尤書	sjux
流開三上尤昌	chjux
流開三上尤從	ziux
流開三上尤並	biux
流開三上尤幫	piux
流開三上尤溪	khiux
流開三上尤日	njux
流開三上尤羣	giux
流開三上尤澄	driux
流開三上尤以	jux
流開三上尤常	zjux
流開三上尤心	siux
流開三上尤影	qiux
流開三上尤精	ciux
流開三上尤生	sriux
流開三上尤章	cjux
流開三上尤滂	phiux
流開三上尤莊	criux
流開三上尤崇	zriux
流開三上尤初	chriux
流開三上尤滂	phiux
流開一上侯匣	ghux
流開一上侯明	mux
流開一上侯並	bux
流開一上侯端	tux
流開一上侯透	thux
流開一上侯見	kux
流開一上侯疑	ngux
流開一上侯幫	pux
流開一上侯泥	nux
流開一上侯心	sux
流開一上侯曉	hux
流開一上侯滂	phux
流開一上侯影	qux
流開一上侯來	lux
流開一上侯精	cux
流開一上侯溪	khux
流開一上侯定	dux
流開一上侯崇	zr'ux
流開一上侯清	chux
流開三上幽影	qyx
流開三上幽見	kyx
流開三上幽羣	gyx
深開三上侵清	chimx
深開三上侵澄	drimx
深開三上侵溪A	khjimx
深開三上侵來	limx
深開三上侵心	simx
深開三上侵徹	thrimx
深開三上侵精	cimx
深開三上侵日	njimx
深開三上侵章	cjimx
深開三上侵書	sjimx
深開三上侵船	zsjimx
深開三上侵常	zjimx
深開三上侵昌	chjimx
深開三上侵初	chrimx
深開三上侵孃	nrimx
深開三上侵羣B	gimx
深開三上侵見B	kimx
深開三上侵從	zimx
深開三上侵疑B	ngimx
深開三上侵生	srimx
深開三上侵幫B	pimx
深開三上侵影B	qimx
深開三上侵滂B	phimx
深開三上侵溪B	khimx
深開三上侵曉B	himx
深開三上侵知	trimx
深開三上侵以	jimx
深開三上侵崇	zrimx
咸開一上覃見	komx
咸開一上覃定	domx
咸開一上覃影	qomx
咸開一上覃泥	nomx
咸開一上覃透	thomx
咸開一上覃從	zomx
咸開一上覃清	chomx
咸開一上覃疑	ngomx
咸開一上覃精	comx
咸開一上覃心	somx
咸開一上覃溪	khomx
咸開一上覃匣	ghomx
咸開一上覃來	lomx
咸開一上覃端	tomx
咸開一上覃曉	homx
咸開一上談見	kamx
咸開一上談書	sj'amx
咸開一上談來	lamx
咸開一上談透	thamx
咸開一上談端	tamx
咸開一上談定	damx
咸開一上談清	chamx
咸開一上談明	mamx
咸開一上談精	camx
咸開一上談從	zamx
咸開一上談曉	hamx
咸開一上談影	qamx
咸開一上談溪	khamx
咸開三上鹽以	jemx
咸開三上鹽來	liemx
咸開三上鹽曉B	hiemx
咸開三上鹽幫B	piemx
咸開三上鹽章	cjemx
咸開三上鹽溪B	khiemx
咸開三上鹽疑B	ngiemx
咸開三上鹽羣B	giemx
咸開三上鹽見B	kiemx
咸開三上鹽影A	qjemx
咸開三上鹽日	njemx
咸開三上鹽書	sjemx
咸開三上鹽徹	thriemx
咸開三上鹽影B	qiemx
咸開三上鹽從	ziemx
咸開三上鹽清	chiemx
咸開三上鹽精	ciemx
咸開三上鹽溪A	khjemx
咸開三上鹽常	zjemx
咸開四上添透	themx
咸開四上添泥	nemx
咸開四上添端	temx
咸開四上添定	demx
咸開四上添溪	khemx
咸開四上添來	lemx
咸開四上添匣	ghemx
咸開四上添清	chemx
咸開四上添見	kemx
咸開四上添明	memx
咸開三上嚴疑	ngiamx
咸開三上嚴溪	khiamx
咸開三上嚴影	qiamx
咸開二上咸匣	ghremx
咸開二上咸澄	dremx
咸開二上咸溪	khremx
咸開二上咸見	kremx
咸開二上咸崇	zremx
咸開二上咸來	lremx
咸開二上咸莊	cremx
咸開二上咸初	chremx
咸開二上咸曉	hremx
咸開二上咸生	sremx
咸開二上咸影	qremx
咸開二上咸曉	hremx
咸開二上咸孃	nremx
咸開二上咸徹	thremx
咸開二上銜匣	ghramx
咸開二上銜溪	khramx
咸開二上銜生	sramx
咸開二上銜影	qramx
咸開二上銜初	chramx
咸開二上銜曉	hramx
咸開二上銜崇	zramx
咸合三上凡並	byamx
咸合三上凡明	myamx
咸合三上凡幫	pyamx
咸合三上凡溪	khyamx
咸合三上凡滂	phyamx
咸合三上凡徹	thryamx
通開一去東心	sungh
通開三去東並	biungh
通開一去東見	kungh
通開一去東來	lungh
通開一去東端	tungh
通開一去東溪	khungh
通開一去東精	cungh
通開一去東影	qungh
通開一去東清	chungh
通開一去東定	dungh
通開一去東透	thungh
通開三去東澄	driungh
通開三去東幫	piungh
通開三去東溪	khiungh
通開三去東明	miungh
通開三去東曉	hiungh
通開一去東明	mungh
通開三去東清	chiungh
通開三去東滂	phiungh
通開一去東從	zungh
通開三去東知	triungh
通開一去東匣	ghungh
通開一去東泥	nungh
通開三去東章	cjungh
通開三去東昌	chjungh
通開三去東崇	zriungh
通開一去東曉	hungh
通開一去冬心	suungh
通開一去冬精	cuungh
通開一去冬透	thuungh
通開一去冬明	muungh
通開一去冬匣	ghuungh
通開三去鍾以	jyungh
通開三去鍾邪	zsyungh
通開三去鍾並	byungh
通開三去鍾羣	gyungh
通開三去鍾幫	pyungh
通開三去鍾見	kyungh
通開三去鍾影	qyungh
通開三去鍾知	tryungh
通開三去鍾精	cyungh
通開三去鍾徹	thryungh
通開三去鍾日	njyungh
通開三去鍾章	cjyungh
通開三去鍾澄	dryungh
通開三去鍾來	lyungh
通開三去鍾溪	khyungh
通開三去鍾從	zyungh
通開三去鍾孃	nryungh
江開二去江見	krungh
江開二去江匣	ghrungh
江開二去江知	trungh
江開二去江澄	drungh
江開二去江徹	thrungh
江開二去江崇	zrungh
江開二去江滂	phrungh
江開二去江初	chrungh
江開二去江生	srungh
止開三去支章	cjeh
止開三去支並A	bjeh
止合三去支章	cjyeh
止開三去支來	lieh
止開三去支常	zjeh
止開三去支精	cieh
止開三去支心	sieh
止合三去支云	yeh
止合三去支見B	kyeh
止開三去支滂B	phieh
止開三去支幫B	pieh
止開三去支並B	bieh
止合三去支來	lyeh
止開三去支見B	kieh
止開三去支幫A	pjeh
止開三去支羣B	gieh
止開三去支清	chieh
止開三去支以	jeh
止開三去支疑B	ngieh
止開三去支滂A	phjeh
止開三去支從	zieh
止開三去支知	trieh
止開三去支影B	qieh
止合三去支澄	dryeh
止合三去支昌	chjyeh
止開三去支曉B	hieh
止開三去支溪A	khjeh
止開三去支影A	qjeh
止開三去支書	sjeh
止開三去支生	srieh
止合三去支溪A	khjyeh
止合三去支影B	qyeh
止合三去支疑B	ngyeh
止合三去支曉B	hyeh
止合三去支影A	qjyeh
止合三去支常	zjyeh
止開三去支見A	kjeh
止合三去支日	njyeh
止開三去支昌	chjeh
止合三去支心	syeh
止合三去支知	tryeh
止合三去支以	jyeh
止合三去支孃	nryeh
止合三去支見A	kjyeh
止開三去支莊	crieh
止合三去支曉A	hjyeh
止開三去支溪B	khieh
止開三去脂章	cjiih
止合三去脂云	yih
止開三去脂明B	miih
止合三去脂邪	zsyih
止合三去脂精	cyih
止合三去脂心	syih
止合三去脂來	lyih
止開三去脂幫B	piih
止合三去脂羣B	gyih
止開三去脂滂B	phiih
